specification,outcome,dataset_scope,task_scope,model,method_key,method_family,trait,trait_label,trait_group,availability_stage,n_datasets,n_unique_trait,n_unique_effect,rho,p_value,q_bh_block,q_bh_within_method,abs_rho,reportable_n,significant_bh05_block,significant_bh05_within_method
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,regression_target_iqr_over_std,regression target IQR/SD,target,train_labels,7,7,7,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,regression_target_abs_skew,regression target |skew|,target,train_labels,7,7,7,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,regression_target_excess_kurtosis,regression target kurtosis,target,train_labels,7,7,7,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,regression_target_outlier_frac,regression target outlier fraction,target,train_labels,7,7,7,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,domain_auc,domain AUC,shift,features_only,35,35,35,0.05994397759103642,0.7323043452745226,0.95895220657398,0.9114710863074019,0.05994397759103642,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,mean_ks,mean numeric KS,shift,features_only,35,35,35,0.1400560224089636,0.42228838051663053,0.9018832242938671,0.9114710863074019,0.1400560224089636,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,p90_ks_sampled,90th-percentile numeric KS,shift,features_only,35,35,35,0.134733893557423,0.4403059689302583,0.9107233255671465,0.9114710863074019,0.134733893557423,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,max_ks_sampled,maximum numeric KS,shift,features_only,35,35,35,0.16834733893557424,0.33368965043055054,0.8823099013719877,0.9114710863074019,0.16834733893557424,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,median_std_wasserstein_sampled,median standardized Wasserstein,shift,features_only,35,35,35,0.10896358543417368,0.5332283834493907,0.9228730298490594,0.9114710863074019,0.10896358543417368,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,median_abs_log_std_ratio_sampled,median |log SD ratio|,shift,features_only,35,35,35,0.09299719887955182,0.5951751095259064,0.9290515425091258,0.9114710863074019,0.09299719887955182,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,mean_js,mean categorical JS,shift,features_only,35,26,35,0.1259738925482854,0.4708568057585605,0.9176399545697954,0.9114710863074019,0.1259738925482854,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,p90_js_sampled,90th-percentile categorical JS,shift,features_only,35,26,35,0.1095363542630198,0.5310653741640599,0.9228730298490594,0.9114710863074019,0.1095363542630198,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,max_js_sampled,maximum categorical JS,shift,features_only,35,26,35,0.09196519264773591,0.5992844122864776,0.9290515425091258,0.9114710863074019,0.09196519264773591,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,mean_cat_total_variation_sampled,mean categorical TV,shift,features_only,35,26,35,0.12115599339570754,0.4881225628359869,0.9205046501465164,0.9114710863074019,0.12115599339570754,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,frac_sig_num,significant numeric fraction,shift,features_only,35,4,35,0.02894670312245641,0.8688920090878361,0.9797682205227298,0.9114710863074019,0.02894670312245641,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,frac_sig_cat,significant categorical fraction,shift,features_only,35,4,35,-0.048698608655547614,0.7811609418375086,0.9709233330418867,0.9114710863074019,0.048698608655547614,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,overall_shift_score,overall shift score,shift,features_only,35,35,35,0.23501400560224092,0.17414965261511445,0.8094526251096551,0.9114710863074019,0.23501400560224092,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,is_iid_control,IID-control indicator,design,features_only,35,2,35,-0.028289929799333553,0.8718419086418626,0.9797682205227298,0.9114710863074019,0.028289929799333553,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,is_temporal_design,temporal-design indicator,design,features_only,35,2,35,0.2193817272381392,0.20542832157064675,0.8216355929818483,0.9114710863074019,0.2193817272381392,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,is_synthetic,synthetic indicator,design,features_only,35,2,35,-0.1951635179481195,0.26121824000449345,0.8581828334731432,0.9114710863074019,0.1951635179481195,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,baseline_normalized_error,baseline normalized error,baseline,post_evaluation,35,35,35,-0.06358543417366948,0.7166927705619259,0.9537272929403134,0.9114710863074019,0.06358543417366948,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,baseline_difficulty_pctile,baseline difficulty percentile,baseline,post_evaluation,35,33,35,-0.41728533817421987,0.012631691392568185,0.5970376908325802,0.5810578040581366,0.41728533817421987,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,baseline_fold_sd_normalized,baseline fold SD,baseline,post_evaluation,26,26,26,0.254017094017094,0.21049743394194986,0.8267368071762559,0.9114710863074019,0.254017094017094,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,baseline_auc,baseline ROC AUC,baseline,post_evaluation,28,28,28,0.2889983579638752,0.13581652278700318,0.7966402029204683,0.9114710863074019,0.2889983579638752,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,baseline_nrmse,baseline normalized RMSE,baseline,post_evaluation,7,7,7,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,target_shift_score_posthoc,target-shift score (post-hoc),target_shift,post_evaluation,35,34,35,0.2657048819457976,0.12289796610558894,0.7911991476445055,0.9114710863074019,0.2657048819457976,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_freq_separate__sel_combined_union,selective,regression_target_mean_delta_std_posthoc,regression target mean change/SD,target_shift,post_evaluation,7,7,7,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,log10_n_train,log10(train rows),size,features_only,30,26,27,-0.19933048128745773,0.290954417456082,0.8684828790067581,0.7820360365466277,0.19933048128745773,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,log10_n_test,log10(test rows),size,features_only,30,26,27,-0.14754473474917085,0.43652795664467803,0.9091271187888688,0.7820360365466277,0.14754473474917085,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,log10_n_total,log10(total rows),size,features_only,30,26,27,-0.14754473474917085,0.43652795664467803,0.9091271187888688,0.7820360365466277,0.14754473474917085,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,log10_test_train_ratio,log10(test/train),size,features_only,30,18,27,-0.13734516888258255,0.46922162192797656,0.9163382851441597,0.7820360365466277,0.13734516888258255,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,log10_train_rows_per_feature,log10(train rows/feature),size,features_only,30,26,27,-0.17991082633560015,0.34143491456485164,0.8834563135274487,0.7820360365466277,0.17991082633560015,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,n_features,feature count,structure,features_only,30,19,27,0.06314301334098069,0.7402790030699846,0.9617045389162776,0.9517872896614088,0.06314301334098069,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,n_cat,categorical count,structure,features_only,30,8,27,0.18548492741092396,0.3264329444457559,0.8808349244226389,0.7820360365466277,0.18548492741092396,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,n_num,numeric count,structure,features_only,30,14,27,0.00427269928351342,0.9821223577231861,0.998372816219048,0.982122357723186,0.00427269928351342,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,cat_frac,categorical fraction,structure,features_only,30,14,27,0.045123577306306256,0.8128348092141299,0.9745264028562375,0.9613682126572852,0.045123577306306256,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,train_missing_frac_sampled,train missing fraction,quality,features_only,30,5,27,0.026191100962103756,0.8907286442430402,0.9810484008829035,0.9613682126572852,0.026191100962103756,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,test_missing_frac_sampled,test missing fraction,quality,features_only,30,4,27,-0.009836594295010092,0.9588561468183898,0.9937323466351798,0.982122357723186,0.009836594295010092,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,abs_missing_frac_delta_sampled,|missing-rate change|,quality,features_only,30,5,27,0.0341049588067682,0.8580045360593632,0.9777815195039782,0.9613682126572852,0.0341049588067682,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,constant_feature_frac_sampled,constant-feature fraction,quality,features_only,30,1,27,,,,,,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,median_cat_cardinality_sampled,median categorical cardinality,structure,features_only,30,9,27,0.18307203172778572,0.3328764947236763,0.8823099013719877,0.7820360365466277,0.18307203172778572,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,high_cardinality_cat_frac_sampled,high-cardinality cat fraction,structure,features_only,30,2,27,0.2899540445336362,0.12012102388042745,0.7834035319385582,0.7820360365466277,0.2899540445336362,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,mean_unseen_test_category_frac_sampled,unseen test-category fraction,shift,features_only,30,3,27,-0.026774669705552374,0.8883088798413601,0.9801843812187773,0.9613682126572852,0.026774669705552374,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,median_abs_numeric_skew_sampled,median |numeric skew|,structure,features_only,30,26,27,0.26718766640659225,0.15347484751934212,0.8070909504937469,0.7820360365466277,0.26718766640659225,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,mean_abs_numeric_corr_sampled,mean |numeric correlation|,structure,features_only,30,30,27,0.16280633702609829,0.39001385444710523,0.8893506829726803,0.7820360365466277,0.16280633702609829,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,is_regression,regression indicator,target,train_labels,30,2,27,-0.08674723979493602,0.6485295504011626,0.9389067824515062,0.9291243683117874,0.08674723979493602,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,is_multiclass,multiclass indicator,target,train_labels,30,2,27,0.006425721466291559,0.9731164593159762,0.9953030615360058,0.982122357723186,0.006425721466291559,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,n_classes,class count,target,train_labels,24,4,21,-0.05230275354165908,0.8082243205760702,0.9745264028562375,0.9613682126572852,0.05230275354165908,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,minority_class_share,minority-class share,target,train_labels,24,20,21,-0.26083213429905466,0.21830641376328536,0.8373415382908014,0.7820360365466277,0.26083213429905466,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,log10_class_imbalance_ratio,log10(class imbalance),target,train_labels,24,20,21,0.23413622793623196,0.27081341544678295,0.8624315718973399,0.7820360365466277,0.23413622793623196,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,normalized_target_entropy,normalized target entropy,target,train_labels,24,20,21,-0.30590882864939467,0.14601400357094324,0.802039469449738,0.7820360365466277,0.30590882864939467,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,effective_n_classes,effective class count,target,train_labels,24,20,21,-0.33391764843989713,0.11078160834361833,0.7664788392387663,0.7820360365466277,0.33391764843989713,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,regression_target_std,regression target SD,target,train_labels,6,6,6,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,regression_target_iqr_over_std,regression target IQR/SD,target,train_labels,6,6,6,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,regression_target_abs_skew,regression target |skew|,target,train_labels,6,6,6,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,regression_target_excess_kurtosis,regression target kurtosis,target,train_labels,6,6,6,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,regression_target_outlier_frac,regression target outlier fraction,target,train_labels,6,6,6,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,domain_auc,domain AUC,shift,features_only,30,30,27,-0.16904242107087358,0.37186146753955285,0.8893506829726803,0.7820360365466277,0.16904242107087358,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,mean_ks,mean numeric KS,shift,features_only,30,30,27,-0.12160363887311854,0.522087124221571,0.9225478540891879,0.8390685924989534,0.12160363887311854,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,p90_ks_sampled,90th-percentile numeric KS,shift,features_only,30,30,27,-0.17349676681714166,0.3592043327243192,0.8893506829726803,0.7820360365466277,0.17349676681714166,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,max_ks_sampled,maximum numeric KS,shift,features_only,30,30,27,-0.09799560641789773,0.6064273798334342,0.93131460635357,0.9291243683117874,0.09799560641789773,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,median_std_wasserstein_sampled,median standardized Wasserstein,shift,features_only,30,30,27,-0.07817376784700479,0.6813578700953107,0.9501244854289652,0.9291243683117874,0.07817376784700479,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,median_abs_log_std_ratio_sampled,median |log SD ratio|,shift,features_only,30,30,27,0.07973278885819861,0.6753435136684842,0.9478702461354453,0.9291243683117874,0.07973278885819861,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,mean_js,mean categorical JS,shift,features_only,30,21,27,0.1881175693728416,0.3194906233961095,0.8808349244226389,0.7820360365466277,0.1881175693728416,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,p90_js_sampled,90th-percentile categorical JS,shift,features_only,30,21,27,0.19764825443153802,0.29512879729820335,0.8700943906068189,0.7820360365466277,0.19764825443153802,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,max_js_sampled,maximum categorical JS,shift,features_only,30,21,27,0.1799484107511018,0.34133238619396,0.8834563135274487,0.7820360365466277,0.1799484107511018,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,mean_cat_total_variation_sampled,mean categorical TV,shift,features_only,30,21,27,0.13774109120544611,0.4679291516285268,0.9163382851441597,0.7820360365466277,0.13774109120544611,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,frac_sig_num,significant numeric fraction,shift,features_only,30,4,27,-0.16196508616100705,0.392500959298441,0.8893506829726803,0.7820360365466277,0.16196508616100705,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,frac_sig_cat,significant categorical fraction,shift,features_only,30,4,27,-0.24501260037838468,0.19190571167769602,0.8119739003198925,0.7820360365466277,0.24501260037838468,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,overall_shift_score,overall shift score,shift,features_only,30,30,27,-0.04743878219775504,0.8034132394787261,0.9745264028562375,0.9613682126572852,0.04743878219775504,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,is_iid_control,IID-control indicator,design,features_only,30,2,27,0.1640793657477785,0.3862674995298945,0.8893506829726803,0.7820360365466277,0.1640793657477785,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,is_temporal_design,temporal-design indicator,design,features_only,30,2,27,0.08500864181358811,0.6551372130818656,0.9426956145648905,0.9291243683117874,0.08500864181358811,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,is_synthetic,synthetic indicator,design,features_only,30,2,27,-0.26024171938480806,0.16486239756249993,0.8094526251096551,0.7820360365466277,0.26024171938480806,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,baseline_normalized_error,baseline normalized error,baseline,post_evaluation,30,30,27,-0.14476623675371256,0.44530889402839213,0.9124842509002223,0.7820360365466277,0.14476623675371256,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,baseline_difficulty_pctile,baseline difficulty percentile,baseline,post_evaluation,30,29,27,-0.024612998220020138,0.8972769984801329,0.9823265987982949,0.9613682126572852,0.024612998220020138,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,baseline_fold_sd_normalized,baseline fold SD,baseline,post_evaluation,22,22,20,0.20520080949489375,0.35961584832734705,0.8893506829726803,0.7820360365466277,0.20520080949489375,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,baseline_auc,baseline ROC AUC,baseline,post_evaluation,24,24,21,0.07189559546347506,0.7384965911096095,0.9606090673250687,0.9517872896614088,0.07189559546347506,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,baseline_nrmse,baseline normalized RMSE,baseline,post_evaluation,6,6,6,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,target_shift_score_posthoc,target-shift score (post-hoc),target_shift,post_evaluation,30,29,27,-0.17162276134412233,0.3644978431864796,0.8893506829726803,0.7820360365466277,0.17162276134412233,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined,M14_groupby,regression_target_mean_delta_std_posthoc,regression target mean change/SD,target_shift,post_evaluation,6,6,6,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,log10_n_train,log10(train rows),size,features_only,34,30,34,-0.19449142893283447,0.2703670217339353,0.8624315718973399,0.8366589242212918,0.19449142893283447,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,log10_n_test,log10(test rows),size,features_only,34,30,34,-0.1706199396224315,0.33466356968851674,0.8823099013719877,0.8366589242212918,0.1706199396224315,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,log10_n_total,log10(total rows),size,features_only,34,30,34,-0.1706199396224315,0.33466356968851674,0.8823099013719877,0.8366589242212918,0.1706199396224315,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,log10_test_train_ratio,log10(test/train),size,features_only,34,22,34,-0.09127946551125078,0.6076632562388515,0.9314788589760717,0.86868356445751,0.09127946551125078,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,log10_train_rows_per_feature,log10(train rows/feature),size,features_only,34,30,34,-0.0870697270360211,0.6243880144259968,0.9327741488423519,0.86868356445751,0.0870697270360211,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,n_features,feature count,structure,features_only,34,23,34,-0.058023866794579534,0.744459163291873,0.9639207115748435,0.905423306706332,0.058023866794579534,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,n_cat,categorical count,structure,features_only,34,11,34,-0.08064099835069993,0.6502856596778354,0.94011851435639,0.86868356445751,0.08064099835069993,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,n_num,numeric count,structure,features_only,34,17,34,-0.033531474227878194,0.8506729540095168,0.9765069792457232,0.9213507776686214,0.033531474227878194,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,cat_frac,categorical fraction,structure,features_only,34,18,34,-0.07915311211131743,0.6563386931456743,0.9426956145648905,0.86868356445751,0.07915311211131743,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,train_missing_frac_sampled,train missing fraction,quality,features_only,34,6,34,-0.1515036822169395,0.39237386602430946,0.8893506829726803,0.847718473896165,0.1515036822169395,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,test_missing_frac_sampled,test missing fraction,quality,features_only,34,5,34,-0.13431773101412292,0.4488420323154938,0.9124842509002223,0.847718473896165,0.13431773101412292,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,abs_missing_frac_delta_sampled,|missing-rate change|,quality,features_only,34,6,34,-0.14604855781632956,0.4098364799838303,0.8933510905113161,0.847718473896165,0.14604855781632956,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,constant_feature_frac_sampled,constant-feature fraction,quality,features_only,34,1,34,,,,,,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,median_cat_cardinality_sampled,median categorical cardinality,structure,features_only,34,10,34,-0.1070409901353591,0.5468146072203524,0.9228730298490594,0.8485054249970985,0.1070409901353591,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,high_cardinality_cat_frac_sampled,high-cardinality cat fraction,structure,features_only,34,2,34,0.2217954711246666,0.20742540151799196,0.8240999100078196,0.8366589242212918,0.2217954711246666,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,mean_unseen_test_category_frac_sampled,unseen test-category fraction,shift,features_only,34,5,34,-0.03494445034513767,0.844455457913798,0.9765069792457232,0.9213507776686214,0.03494445034513767,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,median_abs_numeric_skew_sampled,median |numeric skew|,structure,features_only,34,30,34,-0.022188243269284817,0.900876315942652,0.9837660018694804,0.9213507776686214,0.022188243269284817,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,mean_abs_numeric_corr_sampled,mean |numeric correlation|,structure,features_only,34,34,34,0.2213903743315508,0.20827787481004867,0.8249551164111008,0.8366589242212918,0.2213903743315508,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,is_regression,regression indicator,target,train_labels,34,2,34,0.28310496817534986,0.1047148831620056,0.7635662815097921,0.8366589242212918,0.28310496817534986,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,is_multiclass,multiclass indicator,target,train_labels,34,2,34,0.19892230917452786,0.25938855591577165,0.8581828334731432,0.8366589242212918,0.19892230917452786,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,n_classes,class count,target,train_labels,28,5,28,0.23813943490421913,0.22234574732764184,0.8411093072620635,0.8366589242212918,0.23813943490421913,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,minority_class_share,minority-class share,target,train_labels,28,24,28,-0.1361146727931373,0.4897928960288953,0.9205046501465164,0.847718473896165,0.1361146727931373,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,log10_class_imbalance_ratio,log10(class imbalance),target,train_labels,28,24,28,0.07738777767674339,0.6954900438900193,0.9521223957917937,0.8710397746097476,0.07738777767674339,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,normalized_target_entropy,normalized target entropy,target,train_labels,28,24,28,0.03293096922414612,0.8678779987682996,0.9794349537405397,0.9213507776686214,0.03293096922414612,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,effective_n_classes,effective class count,target,train_labels,28,24,28,0.1383100707414137,0.4827506743339598,0.9205046501465164,0.847718473896165,0.1383100707414137,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,regression_target_std,regression target SD,target,train_labels,6,6,6,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,regression_target_iqr_over_std,regression target IQR/SD,target,train_labels,6,6,6,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,regression_target_abs_skew,regression target |skew|,target,train_labels,6,6,6,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,regression_target_excess_kurtosis,regression target kurtosis,target,train_labels,6,6,6,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,regression_target_outlier_frac,regression target outlier fraction,target,train_labels,6,6,6,,,,,,False,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,domain_auc,domain AUC,shift,features_only,34,34,34,0.03407181054239877,0.848294255667402,0.9765069792457232,0.9213507776686214,0.03407181054239877,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,mean_ks,mean numeric KS,shift,features_only,34,34,34,0.18411000763941937,0.29726093478474613,0.8723289174249519,0.8366589242212918,0.18411000763941937,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,p90_ks_sampled,90th-percentile numeric KS,shift,features_only,34,34,34,0.17097020626432388,0.33365741942393035,0.8823099013719877,0.8366589242212918,0.17097020626432388,True,False,False
main82_primary,primary_effect_pct,main82,all,tabpfn,joint_groupby_combined__sel_combined_intersection,selective,max_ks_sampled,maximum numeric KS,shift,features_only,34,34,34,0.17188693659281895,0.33103289454902984,0.8813661057906275,0.8366589242212918,0.17188693659281895,True,False,False
